sentiment,id,date,text
0,1501868638634139650,2022-03-10 10:32:41+00:00,exitthelemming ukhomeoffice 🤬🤬 What planet are you Home Office people from
0,1501861276921700354,2022-03-10 10:03:26+00:00,Biden 's been flying 200K illegals from Southern Border all around country screws up Afghanistan withdrawal flies out first 124K Afghans that show up to airport Has he airlifted 1 Ukrainian family out of Poland any orphans babies my guess liberals object bc they 're white
0,1501824653286801410,2022-03-10 07:37:54+00:00,JPoBTV HouseOfMichele MarshaBlackburn We need immigrants but legal tax paying immigrants ASAP We need to beef up processing I can ’ t agree this enough
0,1501821798165405696,2022-03-10 07:26:33+00:00,Ally_Sammarco 2¢ Every law that prevents or inhibits people from carrying guns in public is a slap in the face to every woman who 's ever been raped—or even feared the possibility And it 's unfortunately not that rare I personally know three victims who have confided in me 💔
0,1501812511359660032,2022-03-10 06:49:39+00:00,I ’ m morbidly curious to find out how many people from all the countries of the world are making their way to Ukraine to join in the fighting and not only on the Ukrainian side
0,1501811299105267713,2022-03-10 06:44:50+00:00,When you talk to these people from The Agency everything is double talk amp half truths Beirut LateNightMovie Pretty white lady or not TRUST NO ONE
0,1501786545405063175,2022-03-10 05:06:28+00:00,I got to explain to my classmate the Star Trek trope of people from the mirror universe being evil and looking identical to the regular version except the person has a goatee I was genuinely surprised that she had never heard of it
0,1501785243396755456,2022-03-10 05:01:18+00:00,I love discovering people from Hobarts public tiktok Gives me such a rush
0,1501779001236496386,2022-03-10 04:36:30+00:00,"covie_93 Same kind who wo n't let immigrants in HIS church because it 'll get dirty He drives a 300,000.00 sports car too I have n't spent that much on cars in my lifetime amp I 'm 68"
0,1501776652480749570,2022-03-10 04:27:10+00:00,DrT_Crit_Think I sent 100.00 to JoseAndreas food program for immigrants I then found out some guy in a show on Netflix would have doubled it if I had done it through that link Ugh
0,1501770086205513728,2022-03-10 04:01:04+00:00,When people from Chicago find out I ’ m form Los Angels California “ Why the fuck would you come here ”
0,1501766158613106689,2022-03-10 03:45:28+00:00,I hate when girls make videos or post on insta with cowgirl boots on amp tag Nashville or talk about Nashville amp people comment “ people from Nashville don ’ t wear boots we know you ’ re a tourist ” 1 yes we do wear boots 2 Nashville is a TOURIST TOWN Let people fucking have fun🤦🏼‍♀️
0,1501755741874577409,2022-03-10 03:04:04+00:00,soooo it looks like immigrants docs amp undocs will get no relief from unified democratic rule in the white house amp congress ... while ice will be funded at historic levels by a bipartisan consensus not to be a broken record but ... are advocacy orgs going to change up at all
0,1501748565009485827,2022-03-10 02:35:33+00:00,thebirdiehansen Oh not at all But I get that fear Sometimes you just have to sit and absorb I sometimes think I ’ m too crude too loud too talkative But then also feel like I am boring when people from online meet me How does that make sense 😅🤪
0,1501744284692729858,2022-03-10 02:18:33+00:00,As I meet people all over the world daily im realizing people from the DMV area some down ASS people I love it
0,1501741939590414344,2022-03-10 02:09:14+00:00,Nelba_MG Thank you for this My dad passed 12 years ago today I always push forward but wanted to share this pic He was the son of Italian immigrants I 'm half Calabrese He was a humanitarian Wish he were here https //t.co/yK2C6kWY33
0,1501739633767444483,2022-03-10 02:00:04+00:00,Diarrhe63310044 philkillerlain mchooyah They 're not immigrants Immigrants wait in line and come here legally They 're people who 've broken our laws
0,1501738853438304256,2022-03-10 01:56:58+00:00,MikeT31608074 Immigrants stripping pits prisons masks
0,1501738020906717185,2022-03-10 01:53:39+00:00,Wealth distribution keeps poor people from inner ingenuity wealthy people in position of immoral scapegoat for the woes of the less fortunate yet sun shines amp rain falls on the wicked amp just alike Life itself the only equality in action amp wisdom makes use of all therein https //t.co/Xwc2w8FEfV
0,1501729095327092737,2022-03-10 01:18:11+00:00,Florida is reasonably excusing old people from worrying about how the District Testers are Training youthful teachers the protocol of adult relationships with other personalized genders with instruction on pronoun use 🦕 https //t.co/ZxIM5cYVdf
